GeneID uniprot
390992 Q5TGS1
79175 Q6P1L6
26502 Q9UHQ1
153478 Q96PX9
84629 O15417
5058 Q13153
2069 O14944
4145 P42679
55655 Q9NX02
5348 O00168
387267 Q6L8H1
9232 O95997
124602 Q2TAC6
58480 Q7L0Q8
348327 Q6P9A1
204474 Q8N807
55149 Q9NVV4
440163 Q5GAN3
551 P01185
27068 Q9H2U2
49854 Q9ULJ3
8419 Q13515
125958 Q8NG98
79143 Q96N66
610 Q9UL51
440270 A8MQT2
441476 Q8N7X2
346517 Q8N148
114884 Q9BXB5
55609 Q8ND82
79744 Q96HQ0
59345 Q9HAV0
84937 Q8ND25
79913 Q9H9F9
6920 O75764
2916 O15303
10584 Q9Y6Z7
7137 P19429
404037 Q86UW8
55554 Q9H2R5
7145 Q9HBL0
160622 Q7Z6J2
1118 Q13231
51010 Q9NQT5
6357 Q99616
7535 P43403
253725 Q9Y4E1
79809 Q7Z4L5
57403 Q9UL26
2842 Q15760
27165 Q9UI32
3233 P09016
5792 P10586
81328 Q8NGL6
1508 P07858
80705 Q9BZW7
29943 Q9ULC6
6564 P46059
158067 Q96MA6
167826 Q7RTU3
10144 O94988
23705 Q9BY67
78997 Q96MZ0
53358 Q92529
27159 Q9BZP6
5414 O43236
124599 A8K4G0
92736 Q7RTS6
5592 Q13976
7481 O96014
80059 Q86VH4
126567 Q8TF44
6548 P19634
6480 P15907
6725 Q9H3Y6
4520 Q14872
388551 Q2WEN9
4158 Q01718
10717 Q9Y6B7
51316 Q9NZF1
9429 Q9UNQ0
4825 P78426
64285 Q96CC6
4090 Q99717
79317 Q8NGD3
51480 Q9H322
85363 Q9C035
81569 Q9H568
136 P29275
147920 Q6UWQ7
84327 Q96IU2
101060211 P0DMU8
119694 Q8NH61
1995 Q14576
284217 P25391
54811 Q6V9R5
54954 Q9NX05
56938 Q8WYA1
57639 Q8IYE0
54894 Q68DV7
342510 Q496F6
350383 Q7Z601
27329 Q9Y5C1
388630 A6NFA1
57620 Q9P246
6640 Q13424
8683 Q13242
2838 P49685
6756 Q16384
388569 Q6AW86
2688 P01241
57191 Q9GZP7
283383 Q6QNK2
5463 Q14863
6502 Q13309
51647 Q9Y3D0
200844 Q6ZVT6
23028 O60341
10266 O60895
1608 P49619
840 P55210
4885 P47972
116985 Q96P48
100499483 Q9P1Z9
11251 Q9Y5Y4
10059 O00429
10002 Q9Y5X4
5891 Q9UQ07
441457 Q5VZR2
5795 Q12913
287015 Q8IWZ5
84552 Q9BYG4
1600 O75553
252983 Q6ZWJ1
23545 Q9Y487
10228 O43752
10526 O15397
7707 Q9UQR1
255738 Q8NBP7
23062 Q9UJY4
9712 Q92738
5547 P42785
728386 A8MUK1
10241 Q13137
6634 P62318
4644 Q9Y4I1
55681 Q6P3W7
7171 P67936
23228 Q9UPR0
4824 Q99801
645051 Q4V321
3728 P14923
29071 Q96EU7
25978 Q9UQN3
84439 Q96JK4
376132 Q5BKY1
441061 A6NNE9
59348 Q9GZX5
257044 Q5SY80
10768 O43865
64965 P82933
2330 P49326
10893 Q9Y5R2
5793 P23470
392138 A4D2G3
23344 Q9BSJ8
2339 P49354
56136 Q9Y5I0
127579 Q5T1A1
4061 Q16553
7113 O15393
51170 Q8NBQ5
203054 Q3MIX3
57410 Q96KG9
115950 Q96CK0
8538 Q9UMQ3
9143 O43761
404552 Q6XE38
6339 P51172
139065 Q8IW52
9779 Q92609
1263 Q9H4B4
23366 Q8NCT3
283685 Q8N9W4
368 O95255
81562 Q9H0V9
29934 Q9UMY4
26150 Q9H4K1
147808 Q8NCA9
57713 Q5VUG0
30815 Q969X2
4298 Q03111
64376 Q9H5V7
55252 Q76L83
9375 Q99805
5650 P49862
22835 Q9Y2G7
54881 Q9NXF1
390538 Q8NGB6
150786 Q53S08
7327 P60604
64061 Q9H2G4
151449 Q7Z4P5
254228 Q8N5C1
392188 P0C7I0
6887 Q16559
65018 Q9BXM7
3008 P10412
387921 Q5JS37
3845 P01116
57801 Q9HCC6
57573 Q9BX82
28969 Q9Y6E2
55959 Q8IWU5
2045 Q15375
23285 Q9UPP5
8440 O43639
7565 P17021
93145 O95897
11128 O14802
5129 Q07002
8292 Q9Y215
57822 Q8TE85
10814 Q6PUV4
129049 Q2NKQ1
6098 P08922
79442 Q9BYS8
5706 P62333
57669 Q9HCM4
10120 P42025
27023 Q99853
6799 P50226
85443 Q9C098
65065 Q6ZS30
4117 P20794
9701 O75170
5630 P41219
4172 P25205
10178 Q9UKZ4
219431 Q8NH73
153830 Q96MT1
11238 Q9Y2D0
2564 P78334
11197 Q9Y5W5
84034 Q9BXX0
5531 P60510
2889 Q13905
350 P02749
57124 Q9HCU0
1512 P09668
338398 P59551
64710 Q9H1E3
10367 Q9BPX6
54845 Q6NXG1
343172 A6NH00
8705 O96024
4129 P27338
10319 Q9Y6N6
688 Q13887
728741 E9PJ23
391195 Q8NG76
81870 Q9BYP9
1175 P53680
58490 Q9NQG5
222553 Q5T1Q4
288 Q12955
84260 Q9BT92
57379 Q9GZX7
140701 Q9H3Z7
10527 O95373
23404 Q13868
6913 Q96SF7
5328 P00749
4619 P12882
84419 Q9C002
89890 Q86V97
399665 Q5T9C2
23314 Q9UPW6
11085 Q9UKF2
54893 Q9NXD2
54879 Q8TDW4
51053 O75496
3315 P04792
57452 Q8N428
898 P24864
64839 Q9UF56
9555 O75367
55437 Q9C0K7
113278 Q9NQ40
6019 P04090
3667 P35568
55057 Q8N1P7
65009 Q9ULP0
8975 Q92995
5024 P56373
7189 Q9Y4K3
51809 Q86SF2
124460 Q7Z614
25884 Q6WN34
80824 Q9BY84
51778 Q9NPC6
7536 Q15637
57139 Q3MIN7
606495 Q6IPT4
53905 Q9NRD9
100129543 Q6ZMV8
6790 O14965
10370 Q99967
65975 Q9BYT3
7748 O14628
55647 Q9NX57
7314 P0CG47
51629 Q9BZJ4
201626 Q6L8Q7
5669 P11464
9815 Q14161
2621 Q14393
51466 Q9UI08
9452 O43736
7837 Q92626
7760 O14771
79039 Q8TDD1
84818 Q8NAC3
343505 P0C2Y1
79413 Q9BTP6
148789 Q8NCR0
29978 Q9UHD9
139818 Q5JSL3
7037 P02786
3840 O00629
5873 P51159
84930 Q96GX5
81856 Q8N823
123722 A1L4K1
23179 Q9NZL6
4294 Q02779
9654 Q14679
619279 Q6ZNC4
29103 Q9Y5T4
343702 Q5GH72
55194 Q9NVM1
148170 Q6NZY7
653464 P0DJJ0
3107 Q95604
124274 Q6DWJ6
56157 Q9BXU3
3897 P32004
27071 Q9UN19
6277 P06703
100288142 P0DPF2
6924 Q14241
5153 Q01064
256536 Q5VWI1
79935 Q9H8S5
55190 Q96G61
85415 Q8IUC4
56899 Q7Z6G8
58498 Q01449
408 P49407
8999 Q92772
54979 Q9NWW9
1142 Q05901
6860 Q9H2B2
1362 O75976
624 P30411
440567 A0A096LP55
3005 P07305
162979 Q8WUU4
5698 P28065
401285 B9ZVM9
6613 P61956
6773 P52630
249 P05186
7033 Q07654
51282 P57086
474344 Q6P9H5
8200 P43026
5602 P53779
6811 Q13190
114897 Q9BXJ1
341416 Q9NZP2
441294 A4D2H0
57715 Q9NTN9
4736 P62906
8447 Q14184
28514 O00548
27293 Q92485
23087 Q9UPQ4
284428 A6NJ08
165530 Q8N1N0
8193 Q92782
8187 Q16600
1977 P06730
10444 Q7Z7L7
5617 P01236
5145 P16499
3769 O60928
2528 P51993
8651 O15524
8061 P15407
91749 Q5TF39
529 P36543
9903 Q9UJP4
168417 Q8IYX0
353139 Q5TA79
147199 Q8TD33
219954 Q8NGQ6
81491 Q9BZJ6
81300 Q8NGL7
10525 Q9Y4L1
8745 O75077
64096 Q9GZZ7
5101 Q9HC56
10644 Q9Y6M1
146849 Q96M95
64072 Q9H251
7827 Q9NP85
54888 Q08J23
390436 Q8NGC6
84436 Q3MIS6
80380 Q9BQ51
84623 Q8IZU9
121551 A6QL63
415116 Q86V86
955 O75354
144501 Q6KB66
93081 Q5JUR7
64864 Q2KHR2
23232 O60347
220081 Q5W0A0
339983 Q8N9F0
9515 Q9Y2K9
56957 Q6GQQ9
9369 Q9Y4C0
3308 P34932
85508 Q9NQ03
6016 Q92963
21 Q99758
6534 Q99884
347365 Q6UXX5
493901 Q5GAN4
8314 Q92560
51513 Q9Y603
348303 P59797
10462 Q8IUN9
55733 Q5VTY9
8858 P22891
114900 Q9BXJ3
27102 Q9BQI3
23396 O60331
22900 Q9Y2G2
84925 Q96SL1
3460 P38484
90075 P17039
1295 P27658
8087 P51114
6654 Q07889
100127206 P59773
416 P54793
64855 Q96TA1
93974 Q9UII2
7905 Q00765
5459 Q15319
518 P48201
8407 P37802
26045 O43300
56034 Q9NRA1
10097 P61160
4634 P08590
83941 Q9BX74
6038 P34096
84684 Q96T92
63904 Q9H596
140687 Q6ZNI0
956 O75355
56884 Q8N475
133015 Q8N7B6
81037 Q96KA5
2200 P35555
10253 O43597
27445 Q9Y6V0
54602 Q9NV92
64816 Q9HB55
54476 Q9NWF9
9469 Q7LGC8
64097 Q9HCS5
8218 P53675
165545 Q8TE96
284613 Q8N8Q1
221504 Q96C00
643 P32302
9906 P0CK97
84547 Q96JS3
81550 Q9H7E2
55285 Q96IZ5
399474 Q69YZ2
94 P37023
220296 Q14CZ8
5029 P41231
25900 Q0D2I5
5705 P62195
4738 Q15843
26493 Q15620
51291 Q9P107
11261 Q99653
57730 Q8N2N9
114827 B1AJZ9
29992 Q9UKJ1
90139 Q96SJ8
27352 Q96HU1
3697 P19827
196385 Q8IVF4
84182 Q4G0A6
5987 P14373
59084 Q9UJA9
3817 P20151
400831 A1L168
84932 Q8WUD1
9911 O75069
57658 Q9P1Z2
11317 Q9UBG7
51085 Q9NP71
79094 Q9BUX1
7871 Q14BN4
7746 O15535
30845 Q9NZN3
2242 P07332
1209 O96005
6862 O15178
389151 Q6ZRT6
63929 Q9NQH7
9413 Q15884
957 O75356
29118 Q9UHL0
403239 Q8NH04
245934 Q5J5C9
9780 Q92508
9568 O75899
51177 Q53GL0
57679 Q96Q42
55565 O75541
3630 P01308
495 P20648
123355 Q86X40
83744 Q5JVG2
9960 Q9Y6I4
3700 Q14624
2548 P10253
340351 Q8NEM8
222696 Q3MJ62
4751 P51955
80736 Q53GD3
54438 Q9NXC2
2827 P46089
64403 Q86UP0
1419 P07316
347344 P51508
216 P00352
329 Q13490
5089 P40425
10772 O75494
1622 P07108
128646 Q9H106
114770 Q96PD5
10956 Q13438
3561 P31785
2740 P43220
54906 Q5VWN6
57292 Q8N109
6817 P50225
653857 Q9C0K3
2312 P20930
25864 Q9BUJ0
4049 P01374
284422 O75264
3042 Q6B0K9
7299 P14679
64848 Q9H6S0
143282 Q8TAT2
8687 O76015
51302 Q9NYL5
121340 Q8TDD2
81892 Q9GZT3
221188 Q8IZF4
259294 P59542
10686 Q9Y5I7
9376 Q8TCC7
644070 A8MUP6
5349 Q14802
27092 Q9UBN1
8522 O60861
6609 P17405
55703 Q9NW08
100526767 Q9Y3E7
7226 O94759
5527 Q13362
1767 Q8TE73
10019 Q9UQQ2
288 Q12955
51147 Q9UNL4
341276 Q9H208
57621 Q8N680
79723 Q9H5I1
134860 Q96RI9
343413 Q6DN72
89846 Q5JSP0
10211 O75955
64746 Q9H3P7
27243 O43633
4129 P27338
285971 Q96BV0
7326 P62253
84950 Q8NAV1
4016 Q08397
7673 Q9UK12
1213 Q00610
11027 Q8N149
7436 P98155
6457 Q99963
55361 Q9BTU6
23452 Q9UKU9
1874 Q16254
84641 Q5SR56
5495 O75688
84295 Q8IWS0
941 P33681
7728 Q9Y473
79853 Q53R12
53831 Q9NQS5
79744 Q96HQ0
64900 Q9BQK8
8165 Q92667
222696 Q3MJ62
57111 P57735
10282 O15155
3767 Q14654
8897 Q13615
83889 Q6ZQQ6
6813 Q15833
51228 Q9NZD2
4100 P43355
10413 P46937
4058 P29376
83737 Q96J02
2151 O00254
116535 Q96AM1
51104 Q5VST6
148789 Q8NCR0
4035 Q07954
403 P36405
170575 Q8WWP7
401992 Q6IF00
3802 A0A1W2PPV9
3225 P31274
391196 Q8NG81
6524 P31639
283106 Q8NEV1
8541 O75145
83417 Q96PJ5
3712 P26440
134391 Q8TDV0
81099 Q8NGA8
3765 Q92806
54474 P35900
8672 O43432
157567 Q86W74
55633 Q9NU19
390181 Q8NH90
644538 Q96HG1
720 P0C0L4
1549 P20853
4185 O75078
5465 Q07869
340596 Q86WI0
55783 Q8IYT2
66008 O60296
23276 O94889
2717 P06280
730755 Q9BYR9
81669 Q96S94
56140 Q9Y5H6
128488 Q8WWY7
57570 Q32P41
7574 P17031
140258 Q8IUC0
7837 Q92626
84539 Q969V1
23305 Q9UKU0
25841 Q8N961
4140 P27448
1674 P17661
57713 Q5VUG0
2346 Q04609
254973 Q8NGR5
55630 Q6P5W5
1234 P51681
824 P17655
139604 A2A368
5926 P29374
51666 Q9Y574
7597 P24278
55074 Q8N573
84823 Q03252
84436 Q3MIS6
83729 P58166
25802 P29536
775 Q13936
282770 Q8NH19
58504 Q7Z5H3
85509 Q8WWY6
57719 Q9HCE9
100505753 A8MUX0
283209 Q6PCE3
5507 Q9UQK1
25987 Q8WUA8
84218 A6NER0
283659 Q2VWP7
1406 O43186
3978 P18858
5007 P22059
10175 O95406
205860 Q8N7C3
113220 Q96FN5
27332 Q14966
64744 Q8WU79
51277 Q9NZQ0
55190 Q96G61
10004 Q9UQQ1
2882 Q96SL4
59344 Q9BYJ1
57093 P0CI25
219968 A6NL26
7473 P56703
10715 P27544
153572 Q9BZI1
53919 Q9NYB5
55818 Q9Y4C1
140686 Q8IUB2
84932 Q8WUD1
5966 Q04864
79088 Q9BUY5
7762 Q9UL58
9860 O94898
149998 Q6XZB0
284366 Q9UKQ9
100128071 H3BQW9
6276 P33763
5054 P05121
51151 Q9UMX9
2057 P19235
158506 Q8N7E2
10681 O14775
79899 Q6MZQ0
56923 Q9GZQ4
64412 Q9H116
8241 P98175
64792 Q9H7X7
1745 P56177
8974 O15460
694 P62324
51512 Q9NYZ3
102724594 P0DN76
196410 Q6UX53
50487 Q9NZ20
84851 Q96A61
84432 P58294
79187 Q9BTV5
57130 Q9HD20
10576 P78371
3892 O43790
154197 Q8NA58
27285 Q9UIF3
93973 Q9H981
100527978 S4R434
120103 Q6YBV0
1299 Q14050
80312 Q8NFU7
7097 O60603
2923 P30101
58986 Q9HCN3
6907 O60907
112483 Q96F10
841 Q14790
5624 P04070
8437 O95294
25981 Q9P2D7
51619 Q9Y2X8
4643 Q12965
114132 Q96RL6
51276 Q7Z3V5
79623 Q96FL9
7592 P51814
6199 Q9UBS0
90933 Q8WV44
80823 Q6PI77
2037 O43491
128240 Q8NCW5
604 P41182
11274 Q9UMW8
100820829 P0CAP1
2153 P12259
285676 Q8N9F8
84620 Q96JF0
8819 O75446
81846 Q86WG5
10098 P62079
338322 Q86W26
6925 P15884
4637 P60660
7020 P05549
5216 P07737
79815 Q9H841
84968 P0CW24
256933 Q8NG41
89970 Q96DX4
26036 Q9Y4E5
2059 Q12929
6217 P62249
389072 Q6ZWE6
14 Q13685
8464 O75486
125 P00325
1088 P31997
54790 Q6N021
121512 Q96M96
5510 Q15435
645961 B4DYI2
266740 P43356
94120 Q4VX76
92749 Q96MC2
4210 O15553
91975 Q96RE9
9312 Q92953
245972 Q8N8Y2
402381 Q5JUK2
390437 Q8IXE1
26648 Q6IFN5
203100 P83105
256051 Q6P9A3
55975 Q8IXQ5
23179 Q9NZL6
205 P27144
6840 O95425
26539 Q9Y4A9
9294 O95136
254263 Q6PI25
9806 Q92563
54602 Q9NV92
3977 P42702
51412 O94805
340665 Q6V0L0
100507096 P0DJR0
1006 P55286
6332 Q01118
5348 O00168
7099 O00206
79589 Q8TEB7
56107 Q9Y5G4
256227 Q6NZ63
3561 P31785
22850 Q6IQ32
253980 Q8WZ19
10915 O14776
643699 F8WBI6
147808 Q8NCA9
16 P49588
81619 Q8NG11
94239 Q71UI9
5702 P17980
648791 B7ZBB8
5224 P15259
22999 Q86UR5
387694 Q5SQS7
2354 P53539
6795 Q9UQB9
23743 Q9H2M3
27012 Q6PIU1
6586 O75094
5351 Q02809
9683 O75113
22895 Q9Y2J0
354 P07288
81555 Q969M3
22955 Q96GD3
144100 Q6IQ23
345643 D6RGH6
3782 Q9UGI6
2802 Q08378
4803 P01138
155465 Q8TD06
5788 P08575
85359 Q9BY27
26100 Q9Y4P8
283373 Q8NB46
285346 Q6ZMS4
137970 Q6UXZ4
646892 A6NKC9
346562 A8MTJ3
53346 Q9BZW5
9127 O15547
64582 Q8IZ08
4690 P16333
10174 O60504
5047 P09466
8925 Q15751
3856 P05787
128646 Q9H106
153643 Q96LP2
57507 Q9ULD9
6664 P35716
6323 P35498
131375 Q96KX0
9397 O60551
753 O15165
160287 Q6ZMR3
27035 Q9Y5S8
81851 Q07627
100129654 Q7RTU0
344892 Q5QGT7
7092 O43897
1848 Q16828
102724631 A0JP26
347741 Q7RTS5
6478 O43255
1852 Q99956
219749 P17030
4267 P14209
2597 P04406
22861 Q9C000
6382 P18827
283985 Q8N9I5
221955 Q8NCG7
57786 Q9NYW8
29942 Q9UJV8
1116 P36222
26575 Q9UGC6
118611 Q96M02
89887 Q5EBL2
5034 P07237
9757 Q9UMN6
8501 O75387
341019 P59894
10713 Q53GS9
51350 Q01546
3004 P51124
2103 O95718
728498 P0CJ92
22933 Q8IXJ6
345193 Q3SXY7
6659 Q06945
8590 O95222
83448 Q9H0K6
6940 O60765
3594 P42701
26503 Q9NRA2
143496 Q8NGK2
2011 Q7KZI7
4051 Q08477
23037 O15018
90060 Q96HB5
6788 Q13188
2348 P15328
219537 A8MU46
10987 Q92905
4976 O60313
143502 Q8NH67
9 P18440
27334 O00398
92283 Q8TAF7
9313 O60882
55108 Q9NW68
29915 Q9Y5Z7
7365 P36537
84914 Q96SQ5
5662 A5PKW4
389692 Q8NHW3
54492 A8MQ27
7369 P07911
3848 P04264
55079 Q8TBJ5
25948 Q8IY47
254048 Q6ZU65
774 Q00975
2591 Q14435
9482 Q9UNK0
8774 Q99747
64816 Q9HB55
54936 Q9NX46
83659 Q969V4
57552 Q6PIU2
6872 P21675
200895 Q86XF0
79991 Q9H668
392399 Q8WX39
353144 Q5T5A8
123099 Q6QHC5
1627 Q16643
84301 Q5TDH0
2029 O43768
441869 E5RJM6
9052 Q8NFJ5
84675 Q9BYV6
5644 P07477
102724488 Q9BQS2
56133 Q9Y5E7
337979 Q3MIV0
199731 Q8NFZ8
3303 P0DMV8
142685 Q8WXK1
79817 Q86TA1
10647 O95969
9719 Q86TH1
5055 P05120
7102 P41732
90668 Q8ND23
7533 Q04917
1510 P14091
7274 P49638
7570 P17026
285 O15123
9734 Q9UKV0
60437 Q8IXH8
60493 Q7L8L6
27087 Q9P2W7
246721 Q9GZM3
8645 O95279
80095 Q8WXB4
966 P13987
1137 P43681
8621 Q14004
8737 Q13546
3738 P22001
8289 O14497
51750 Q9NZ71
84648 Q9BYE3
200845 Q8NC69
5067 Q9P232
116512 Q8TDS7
347736 Q86XW9
219417 Q8NH10
114034 Q96GM8
100129271 Q5T750
114881 Q9BZF2
54165 Q96GG9
135152 Q9NPZ5
152110 Q6ZWH5
784 P54284
22828 Q9UPN6
246176 Q8NHY3
164091 Q86WK9
9177 O95264
114770 Q96PD5
8483 O75339
3959 Q08380
391 P84095
51422 Q9UGJ0
10220 O95390
254428 Q8IVJ1
652991 Q2VWA4
92002 Q8N1B3
158724 Q5JRC9
55122 Q53H80
5105 P35558
54805 Q9H8M5
1024 P49336
51340 Q9BZJ0
4775 Q12968
200186 Q53ET0
5977 Q92785
80179 Q96H55
23607 Q9Y5K6
142689 Q8WXK4
27180 Q9Y336
148014 Q8N6N2
6274 P33764
135114 Q9NQE9
991 Q12834
55146 Q9NPG8
8509 P52849
2316 P21333
30844 Q9H223
3441 P05014
653140 Q86W67
22903 Q9Y2F9
105373297 P60507
29094 Q3ZCW2
146909 Q86Y91
26229 O94766
8525 Q13574
4644 Q9Y4I1
84173 Q96FG2
389383 Q6UWE3
55599 Q96LT9
65094 Q9H9V9
221154 Q8IYU8
64094 Q9H3U7
6529 P30531
2306 O60548
873 P16152
23415 Q9UQ05
6623 O76070
10726 Q9Y266
252983 Q6ZWJ1
83692 Q8TCZ2
11005 Q9NQ38
148266 Q5MCW4
5757 P06454
2318 Q14315
221002 Q8N9B8
122183 P86496
55244 Q96FL8
1144 Q07001
251 P10696
64241 Q9H221
9831 O75123
8019 Q15059
153 P08588
6496 O95343
10263 O75956
140689 Q9NTU7
2196 Q9NYQ8
386678 P60412
9407 O60235
3418 P48735
7976 Q9NPG1
1266 Q15417
823 P07384
27177 Q9NZH7
169611 Q68BL7
27121 Q9UBT3
22884 Q9Y2I8
51199 Q8N4C6
22929 P49903
4902 Q99748
387748 Q8NGI3
23469 Q92576
10492 O60506
5520 P63151
353142 Q5TA76
92906 Q8WVV9
8986 O75676
54606 Q9NY93
7690 P52739
83983 Q9BXA6
79745 Q8N3C7
339977 Q68CR7
6091 Q9Y6N7
84617 Q9BUF5
23236 Q9NQ66
93129 Q9BRQ5
63895 Q9H5I5
79801 Q8NEM2
2998 P54840
126541 Q8NGA5
123879 Q8IWE4
5610 P19525
4105 P43360
163051 Q8N972
255738 Q8NBP7
222553 Q5T1Q4
84881 Q96CM3
23543 O43251
2624 P23769
3751 Q9NZV8
166655 Q495X7
1296 P25067
5328 P00749
9194 O60669
80005 Q9H7D0
115827 Q96E17
83786 Q9BZ67
93664 Q86UW7
6938 Q99081
8906 O75843
8874 Q14155
645369 A6NKL6
223082 Q8NHG8
116843 Q6NT16
7922 Q92504
150082 O95447
5062 Q13177
526 P21281
5593 Q13237
50937 Q4KMG0
5582 P05129
27248 Q96DZ1
10184 Q6ZUX7
22915 Q13201
7761 Q9UL59
342357 Q63HK3
9016 O95258
5826 O14678
1048 P06731
50507 Q9NPH5
65998 C9JLR9
339479 Q76B58
55833 Q5T6F2
7850 P27930
53836 Q9BY21
84064 Q9H0R4
28512 Q9NYS0
3036 Q92839
2774 P38405
7352 P55916
57546 Q9P2J9
55350 Q9NY84
26211 Q13607
8111 Q15743
79888 Q8NF37
161823 Q6DHV7
27303 Q6XE24
203054 Q3MIX3
116534 Q86SM8
4121 P33908
147700 Q6P597
10564 Q9Y6D5
10712 P81408
348110 Q7Z6K5
85329 Q96DT0
342892 A8MQ14
402 P36404
26013 Q9Y468
1375 Q92523
3551 O14920
128674 Q8NFJ6
10365 Q9Y5W3
130752 Q5I0G3
6812 P61764
3746 P48547
6787 P51957
285527 O94915
284467 Q7Z5A8
284021 Q7Z6M3
23406 Q14019
124842 Q6IEE7
2261 P22607
8671 Q9Y6R1
56243 Q5T5P2
216 P00352
84530 A7MD48
302 P07355
2843 Q99678
81491 Q9BZJ6
23428 Q9UHI5
257240 Q8N239
50624 Q86UP6
79923 Q9H9S0
54810 Q8TF65
1628 Q10586
401666 Q8NGJ6
64236 Q96JY6
401447 Q7RTZ2
53828 P59646
444882 Q6B9Z1
245973 Q8NEY4
10881 Q9Y615
285231 Q6X9E4
27352 Q96HU1
399668 P0DMW5
1379 Q2VPA4
150379 Q7Z6Z6
4001 P20700
54434 Q8WYL5
128876 Q9BQN1
9817 Q14145
27328 Q9BZA7
79898 Q6PF04
2660 O14793
26960 Q8NFP9
85478 Q8IXS2
51195 Q9UHV5
90273 Q3KPI0
6228 P62266
4481 P21757
147719 Q6UWN0
10817 O43559
79809 Q7Z4L5
4110 P43364
3066 Q92769
10603 O14492
340895 Q5VYJ5
79705 Q38SD2
655 P18075
1875 Q15329
29888 Q9NRL3
100133093 B3EWG3
6051 Q9H4A4
79887 Q6P4A8
642273 Q1W6H9
158787 Q8N443
4153 P11226
51063 Q9HA72
891 P14635
116173 Q96DZ9
256148 Q8NGB4
388536 Q6PG37
3841 O15131
91807 Q32MK0
10162 Q6P1A2
2568 O00591
7222 Q13507
148 P35348
9447 O14862
402415 Q6PP77
7443 Q99986
8945 Q9Y297
196527 Q4KMQ2
79444 Q96CA5
9098 P35125
54963 Q9NWZ5
100129842 O75373
11226 Q8NCL4
11015 O43731
26280 Q9NP60
317662 Q96BN6
91012 Q8N5B7
40 Q16515
126326 Q8TF64
119692 Q8NGJ8
11182 Q9UGQ3
55663 Q9NWS9
390245 B2RXH2
5837 P11217
5163 Q15118
64221 Q96MS0
79446 Q64LD2
22925 Q13018
147686 Q8TF45
654346 Q6DKI2
221613 Q96QV6
29916 Q9Y5W9
4017 Q9Y4K0
2846 Q99677
8794 O14798
6285 P04271
728224 A0A0G2JLE6
9506 O60829
10155 Q13263
1763 P51530
641 P54132
8386 P58170
10221 Q96RU8
525 P15313
7490 P19544
8034 P16260
1903 Q99500
2895 O43424
6337 P37088
7832 P78543
79671 Q86UT6
643965 A6NKF7
22862 Q9Y2H6
257 O95076
23294 Q92625
219438 Q8NGL1
10316 Q9HB89
64219 Q8NG27
6405 Q13275
3190 P61978
8911 Q9P0X4
4240 Q08431
163050 Q8TBZ8
29082 Q9BY43
100128327 Q5T215
902 P51946
81617 Q9H9S4
124044 Q8IUW3
207063 Q8N5I4
3743 Q96RP8
81853 Q9NUH8
10885 Q9UNX4
389400 Q6UXV0
168544 Q7Z7K2
55843 Q53QZ3
201294 Q70J99
162540 Q8IUH8
51338 Q96JQ5
122664 P59282
5467 Q03181
238 Q9UM73
100507290 P0CJ78
3813 Q14943
441519 Q8NHU0
8549 O75473
445329 P0DMM9
373509 Q70EL3
5696 P28062
29986 Q9NP94
6650 O75808
83871 Q9BZG1
10505 O95754
10112 O95235
92162 Q6PEY1
55787 Q9NUQ3
285220 Q9UF33
343066 Q5VUY2
145482 Q8N8N7
138799 Q8NGS8
6602 Q96GM5
337963 A1A580
152006 Q9H0F5
64005 B0I1T2
219578 A4D1E1
5454 P20265
149345 Q96DD7
79862 Q96BR6
283871 A6NDG6
4593 O15146
2215 O75015
94122 Q8TDW5
9023 O95992
28968 Q9GZN6
79690 Q96RP7
124925 Q53EL9
282679 Q8NBQ7
344807 Q6Q8B3
8875 O95498
26298 Q9NZC4
148003 A8MUM7
6785 Q9GZR5
441161 A6NGQ2
403253 Q6IF82
1583 P05108
7483 O14904
1666 Q16698
3017 P58876
55308 Q9NUU7
7782 O14863
79026 Q09666
220064 Q8WV07
7128 P21580
130507 Q6ZT12
128366 Q8NGX9
50863 Q9P121
6573 P41440
283985 Q8N9I5
150763 Q6NUI2
4326 Q9ULZ9
7442 Q8NER1
115196 Q86TJ5
2040 P27105
6338 P51168
155054 Q6IV72
2665 P50395
2246 P05230
5309 O75364
5618 P16471
23203 Q10713
11197 Q9Y5W5
131450 Q8TD46
50939 Q9BZV3
10490 Q9UEU0
414918 Q8NEG7
101059938 E9PJI5
60492 Q9GZT6
1647 P24522
253175 Q9Y6F8
134701 Q5TAB7
7422 P15692
7368 Q16880
1609 P52824
154664 Q86UQ4
55720 Q2NL82
93589 Q7Z3S7
196951 Q96M60
2319 Q14254
91544 Q5T124
2787 P63218
54760 Q6UW60
59272 Q9BYF1
8728 Q9H013
2524 Q10981
8832 Q9UIB8
50944 Q9Y566
2017 Q14247
10626 O95361
3442 P01569
56135 Q9H158
8801 Q96I99
2309 O43524
23399 O95476
23263 O15068
4628 P35580
2023 P06733
10454 Q15750
151313 Q6P2I3
50615 Q9HBE5
53405 Q9NZA1
7693 P52741
387707 Q6DHV5
9830 Q14142
100533997 P43359
91860 Q96GE6
1282 P02462
1749 P56178
115350 Q96LA6
5672 Q00888
3364 O60921
23276 O94889
58504 Q7Z5H3
340527 Q5HYW2
2856 Q49SQ1
6281 P60903
4520 Q14872
283373 Q8NB46
10382 P04350
59283 Q8WXS5
1580 P13584
442194 Q96KK4
975 P60033
7919 Q13838
